"_","Id","Company__c","CreatedById","CreatedDate","ECOGroupID__c","MtlPartNum__c","MtlSeq__c","Operations__c","PartNum__c","Plant__c","PullAsAsm__c","QtyPer__c","RelatedOperation__c","RevisionNum__c","SystemModstamp"
"[Materials__c]","a5QQk00000077b3MAA","JC","0053h000003HAl9AAG","2024-04-04T17:40:07.000+0000","bgonnelli","BT8-00026","40","a5RQk000000zkM5MAI","TL-10787-12","ALS001","false","12","10","1","2024-04-04T17:40:07.000+0000"
"[Materials__c]","a5QQk00000077cfMAA","JC","0053h000003HAl9AAG","2024-04-04T17:40:40.000+0000","bgonnelli","PT1-00002","50","a5RQk000000zkM5MAI","TL-10787-12","ALS001","false","0.00769","10","1","2024-04-04T17:40:51.000+0000"
"[Materials__c]","a5QQk00000077eHMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:43:08.000+0000","bgonnelli","514","10","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","5.28","10","1","2024-04-04T17:43:08.000+0000"
"[Materials__c]","a5QQk00000077ftMAA","JC","0053h000003HAl9AAG","2024-04-04T17:43:28.000+0000","bgonnelli","BT6-00003","20","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","4","10","1","2024-04-04T17:43:28.000+0000"
"[Materials__c]","a5QQk00000077hVMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:43:50.000+0000","bgonnelli","CB2-00007","30","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","4","10","1","2024-04-04T17:43:50.000+0000"
"[Materials__c]","a5QQk00000077j7MAA","JC","0053h000003HAl9AAG","2024-04-04T17:44:13.000+0000","bgonnelli","BX8-00007","40","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","1","10","1","2024-04-04T17:44:13.000+0000"
"[Materials__c]","a5QQk00000077kjMAA","JC","0053h000003HAl9AAG","2024-04-04T17:44:34.000+0000","bgonnelli","LA5-00033","50","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","2","10","1","2024-04-04T17:44:34.000+0000"
"[Materials__c]","a5QQk00000077mLMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:45:02.000+0000","bgonnelli","LA7-00034","60","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","4","10","1","2024-04-04T17:45:02.000+0000"
"[Materials__c]","a5QQk00000077nxMAA","JC","0053h000003HAl9AAG","2024-04-04T17:45:20.000+0000","bgonnelli","LA4-00056","70","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","6","10","1","2024-04-04T17:45:20.000+0000"
"[Materials__c]","a5QQk00000077pZMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:45:45.000+0000","bgonnelli","BX8-00008","80","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","1","10","1","2024-04-04T17:45:45.000+0000"
"[Materials__c]","a5QQk00000077rBMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:46:12.000+0000","bgonnelli","BT9-00002","90","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","4","10","1","2024-04-04T17:46:12.000+0000"
"[Materials__c]","a5QQk00000077snMAA","JC","0053h000003HAl9AAG","2024-04-04T17:46:31.000+0000","bgonnelli","PT1-00002","90","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","0.0166","10","1","2024-04-04T17:46:31.000+0000"
"[Materials__c]","a5QQk00000077uPMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:47:27.000+0000","bgonnelli","LA7-00033","90","a5RQk000000zkU9MAI","TL-17644-ER","ALS001","false","4","10","1","2024-04-04T17:47:27.000+0000"
"[Materials__c]","a5QQk00000077xdMAA","JC","0053h000003HAl9AAG","2024-04-04T17:56:58.000+0000","bgonnelli","514","10","a5RQk000000zjJcMAI","","ALS001","false","5.28","10","1","2024-04-04T17:56:58.000+0000"
"[Materials__c]","a5QQk00000077zFMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:57:33.000+0000","bgonnelli","CB2-00007","30","a5RQk000000zjJcMAI","","ALS001","false","4","10","1","2024-04-04T17:57:33.000+0000"
"[Materials__c]","a5QQk000000780rMAA","JC","0053h000003HAl9AAG","2024-04-04T17:57:50.000+0000","bgonnelli","BX8-00007","40","a5RQk000000zjJcMAI","","ALS001","false","1","10","1","2024-04-04T17:57:50.000+0000"
"[Materials__c]","a5QQk000000782TMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:58:12.000+0000","bgonnelli","LA5-00033","50","a5RQk000000zjJcMAI","","ALS001","false","2","10","1","2024-04-04T18:00:04.000+0000"
"[Materials__c]","a5QQk0000007845MAA","JC","0053h000003HAl9AAG","2024-04-04T17:58:28.000+0000","bgonnelli","LA7-00033","60","a5RQk000000zjJcMAI","","ALS001","false","4","10","1","2024-04-04T17:58:28.000+0000"
"[Materials__c]","a5QQk000000785hMAA","JC","0053h000003HAl9AAG","2024-04-04T17:58:44.000+0000","bgonnelli","LA7-00034","70","a5RQk000000zjJcMAI","","ALS001","false","4","10","1","2024-04-04T17:58:44.000+0000"
"[Materials__c]","a5QQk000000787JMAQ","JC","0053h000003HAl9AAG","2024-04-04T17:59:02.000+0000","bgonnelli","LA4-00056","80","a5RQk000000zjJcMAI","","ALS001","false","6","10","1","2024-04-04T17:59:02.000+0000"
"[Materials__c]","a5QQk000000788vMAA","JC","0053h000003HAl9AAG","2024-04-04T17:59:21.000+0000","bgonnelli","BX8-00008","90","a5RQk000000zjJcMAI","","ALS001","false","1","10","1","2024-04-04T17:59:21.000+0000"
"[Materials__c]","a5QQk00000078AXMAY","JC","0053h000003HAl9AAG","2024-04-04T17:59:37.000+0000","bgonnelli","BT9-00002","90","a5RQk000000zjJcMAI","","ALS001","false","4","10","1","2024-04-04T17:59:37.000+0000"
"[Materials__c]","a5QQk00000078C9MAI","JC","0053h000003HAl9AAG","2024-04-04T17:59:56.000+0000","bgonnelli","PT1-00002","90","a5RQk000000zjJcMAI","","ALS001","false","0.0166","10","1","2024-04-04T17:59:56.000+0000"
"[Materials__c]","a5QQk00000078DlMAI","JC","0053h000003HAl9AAG","2024-04-04T18:02:12.000+0000","bgonnelli","312","10","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","5.28","10","1","2024-04-04T18:02:12.000+0000"
"[Materials__c]","a5QQk00000078GzMAI","JC","0053h000003HAl9AAG","2024-04-04T18:02:28.000+0000","bgonnelli","BT6-00003","20","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","4","10","1","2024-04-04T18:02:28.000+0000"
"[Materials__c]","a5QQk00000078IbMAI","JC","0053h000003HAl9AAG","2024-04-04T18:02:46.000+0000","bgonnelli","BX8-00007","30","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","1","10","1","2024-04-04T18:02:46.000+0000"
"[Materials__c]","a5QQk00000078KDMAY","JC","0053h000003HAl9AAG","2024-04-04T18:03:21.000+0000","bgonnelli","LA4-00107","50","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","4","10","1","2024-04-04T18:03:21.000+0000"
"[Materials__c]","a5QQk00000078LpMAI","JC","0053h000003HAl9AAG","2024-04-04T18:03:36.000+0000","bgonnelli","LA4-00108","60","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","4","10","1","2024-04-04T18:03:36.000+0000"
"[Materials__c]","a5QQk00000078NRMAY","JC","0053h000003HAl9AAG","2024-04-04T18:03:53.000+0000","bgonnelli","LA4-00056","70","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","6","10","1","2024-04-04T18:03:53.000+0000"
"[Materials__c]","a5QQk00000078P3MAI","JC","0053h000003HAl9AAG","2024-04-04T18:04:10.000+0000","bgonnelli","BX8-00008","80","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","1","10","1","2024-04-04T18:04:10.000+0000"
"[Materials__c]","a5QQk00000078QfMAI","JC","0053h000003HAl9AAG","2024-04-04T18:04:28.000+0000","bgonnelli","BT9-00002","90","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","4","10","1","2024-04-04T18:04:28.000+0000"
"[Materials__c]","a5QQk00000078SHMAY","JC","0053h000003HAl9AAG","2024-04-04T18:04:45.000+0000","bgonnelli","PT1-00002","","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","0.0166","10","1","2024-04-04T18:04:45.000+0000"
"[Materials__c]","a5QQk0000007A5tMAE","JC","0053h000003HAl9AAG","2024-04-05T12:17:22.000+0000","bgonnelli","ILA-LZ5W20-M","10","a5RQk000000zvxRMAQ","30015229-9510XC020","ALS001","false","55","10","1","2024-04-05T12:17:22.000+0000"
"[Materials__c]","a5QQk0000007A7VMAU","JC","0053h000003HAl9AAG","2024-04-05T12:17:39.000+0000","bgonnelli","DR1-00010","20","a5RQk000000zvxRMAQ","30015229-9510XC020","ALS001","false","1","10","1","2024-04-05T12:17:39.000+0000"
"[Materials__c]","a5QQk0000007A97MAE","JC","0053h000003HAl9AAG","2024-04-05T12:17:57.000+0000","bgonnelli","CB5-00001","30","a5RQk000000zvxRMAQ","30015229-9510XC020","ALS001","false","1","10","1","2024-04-05T12:17:57.000+0000"
"[Materials__c]","a5QQk0000007AAjMAM","JC","0053h000003HAl9AAG","2024-04-05T12:18:13.000+0000","bgonnelli","CB5-00003","40","a5RQk000000zvxRMAQ","30015229-9510XC020","ALS001","false","1","10","1","2024-04-05T12:18:13.000+0000"
"[Materials__c]","a5QQk0000007ACLMA2","JC","0053h000003HAl9AAG","2024-04-05T12:18:28.000+0000","bgonnelli","LA1-00043","50","a5RQk000000zvxRMAQ","30015229-9510XC020","ALS001","false","2","10","1","2024-04-05T12:18:28.000+0000"
"[Materials__c]","a5QQk0000007ADxMAM","JC","0053h000003HAl9AAG","2024-04-05T12:18:47.000+0000","bgonnelli","PT1-00002","60","a5RQk000000zvxRMAQ","30015229-9510XC020","ALS001","false","0.25","10","1","2024-04-05T12:18:47.000+0000"
"[Materials__c]","a5QQk0000007AFZMA2","JC","0053h000003HAl9AAG","2024-04-05T12:27:23.000+0000","bgonnelli","516","10","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","3.17","10","1","2024-04-05T12:27:23.000+0000"
"[Materials__c]","a5QQk0000007AHBMA2","JC","0053h000003HAl9AAG","2024-04-05T12:27:40.000+0000","bgonnelli","BT1-00010","20","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","12","10","1","2024-04-05T12:27:40.000+0000"
"[Materials__c]","a5QQk0000007AInMAM","JC","0053h000003HAl9AAG","2024-04-05T12:27:56.000+0000","bgonnelli","CB2-00009","30","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","12","10","1","2024-04-05T12:27:56.000+0000"
"[Materials__c]","a5QQk0000007AKPMA2","JC","0053h000003HAl9AAG","2024-04-05T12:28:12.000+0000","bgonnelli","BX1-00017","40","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","1","10","1","2024-04-05T12:28:12.000+0000"
"[Materials__c]","a5QQk0000007AM1MAM","JC","0053h000003HAl9AAG","2024-04-05T12:28:28.000+0000","bgonnelli","LA4-00101","50","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","12","10","1","2024-04-05T12:30:03.000+0000"
"[Materials__c]","a5QQk0000007ANdMAM","JC","0053h000003HAl9AAG","2024-04-05T12:28:43.000+0000","bgonnelli","LA4-00102","60","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","12","10","1","2024-04-05T12:28:43.000+0000"
"[Materials__c]","a5QQk0000007APFMA2","JC","0053h000003HAl9AAG","2024-04-05T12:29:07.000+0000","bgonnelli","LA5-00030","70","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","2","10","1","2024-04-05T12:29:07.000+0000"
"[Materials__c]","a5QQk0000007AQrMAM","JC","0053h000003HAl9AAG","2024-04-05T12:29:26.000+0000","bgonnelli","LA4-00056","80","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","14","10","1","2024-04-05T12:29:26.000+0000"
"[Materials__c]","a5QQk0000007ASTMA2","JC","0053h000003HAl9AAG","2024-04-05T12:29:45.000+0000","bgonnelli","PT1-00002","90","a5RQk000000zwBxMAI","TL-13363-E","ALS001","false","0.0154","10","1","2024-04-05T12:29:45.000+0000"
"[Materials__c]","a5QQk0000007AU5MAM","JC","0053h000003HAl9AAG","2024-04-05T12:33:57.000+0000","bgonnelli","CB2-00007","","a5RQk000000zlBhMAI","TL-15444-ER","ALS001","false","4","10","1","2024-04-05T12:33:57.000+0000"
"[Materials__c]","a5QQk0000007IufMAE","JC","0053h000003HAl9AAG","2024-04-09T15:51:58.000+0000","bgonnelli","323","10","a5RQk0000010eg6MAA","3233-000","ALS001","false","1","10","1","2024-04-09T15:51:58.000+0000"
"[Materials__c]","a5QQk0000007h0DMAQ","JC","0053h000003HAl9AAG","2024-04-17T20:41:22.000+0000","bgonnelli","746","10","a5RQk0000012zejMAA","V110W30FS6G","ALS001","false","6","10","1","2024-04-17T20:41:22.000+0000"
"[Materials__c]","a5QQk0000007h1pMAA","JC","0053h000003HAl9AAG","2024-04-17T20:41:51.000+0000","bgonnelli","BX6-00003","20","a5RQk0000012zejMAA","V110W30FS6G","ALS001","false","1","10","1","2024-05-08T18:57:29.000+0000"
"[Materials__c]","a5QQk0000007h3RMAQ","JC","0053h000003HAl9AAG","2024-04-17T20:42:12.000+0000","bgonnelli","BX6-00001","30","a5RQk0000012zejMAA","V110W30FS6G","ALS001","false","1","10","1","2024-04-17T20:42:12.000+0000"
"[Materials__c]","a5QQk0000007h53MAA","JC","0053h000003HAl9AAG","2024-04-17T20:42:26.000+0000","bgonnelli","LA6-00001","40","a5RQk0000012zejMAA","V110W30FS6G","ALS001","false","2","10","1","2024-04-17T20:42:26.000+0000"
"[Materials__c]","a5QQk0000007h6fMAA","JC","0053h000003HAl9AAG","2024-04-17T20:42:55.000+0000","bgonnelli","PT1-00002","50","a5RQk0000012zejMAA","V110W30FS6G","ALS001","false","0.0277","10","1","2024-04-17T20:42:55.000+0000"
"[Materials__c]","a5QQk0000007iAnMAI","JC","0053h000003HAl9AAG","2024-04-18T12:25:12.000+0000","bgonnelli","744","10","a5RQk00000137ArMAI","V15W20FS6G","ALS001","false","6","10","1","2024-04-18T12:25:12.000+0000"
"[Materials__c]","a5QQk0000007iCPMAY","JC","0053h000003HAl9AAG","2024-04-18T12:25:49.000+0000","bgonnelli","BX6-00003","20","a5RQk00000137ArMAI","V15W20FS6G","ALS001","false","1","10","1","2024-05-08T18:57:55.000+0000"
"[Materials__c]","a5QQk0000007iE1MAI","JC","0053h000003HAl9AAG","2024-04-18T12:26:06.000+0000","bgonnelli","BX6-00001","30","a5RQk00000137ArMAI","V15W20FS6G","ALS001","false","1","10","1","2024-04-18T12:26:06.000+0000"
"[Materials__c]","a5QQk0000007iFdMAI","JC","0053h000003HAl9AAG","2024-04-18T12:26:39.000+0000","bgonnelli","LA6-00001","40","a5RQk00000137ArMAI","V15W20FS6G","ALS001","false","2","10","1","2024-04-18T12:26:39.000+0000"
"[Materials__c]","a5QQk0000007iHFMAY","JC","0053h000003HAl9AAG","2024-04-18T12:27:04.000+0000","bgonnelli","PT1-00002","50","a5RQk00000137ArMAI","V15W20FS6G","ALS001","false","0.027","10","1","2024-04-18T12:27:04.000+0000"
"[Materials__c]","a5QQk0000007iIrMAI","JC","0053h000003HAl9AAG","2024-04-18T12:28:11.000+0000","bgonnelli","749","10","a5RQk00000137E5MAI","V110W30SB6G","ALS001","false","6","10","1","2024-04-18T12:28:11.000+0000"
"[Materials__c]","a5QQk0000007iKTMAY","JC","0053h000003HAl9AAG","2024-04-18T12:28:29.000+0000","bgonnelli","BX6-00003","20","a5RQk00000137E5MAI","V110W30SB6G","ALS001","false","1","10","1","2024-05-08T18:58:42.000+0000"
"[Materials__c]","a5QQk0000007iM5MAI","JC","0053h000003HAl9AAG","2024-04-18T12:28:45.000+0000","bgonnelli","BX6-00001","30","a5RQk00000137E5MAI","V110W30SB6G","ALS001","false","1","10","1","2024-04-18T12:28:45.000+0000"
"[Materials__c]","a5QQk0000007iNhMAI","JC","0053h000003HAl9AAG","2024-04-18T12:29:01.000+0000","bgonnelli","LA6-00001","40","a5RQk00000137E5MAI","V110W30SB6G","ALS001","false","2","10","1","2024-04-18T12:29:01.000+0000"
"[Materials__c]","a5QQk0000007iPJMAY","JC","0053h000003HAl9AAG","2024-04-18T12:29:19.000+0000","bgonnelli","PT1-00002","50","a5RQk00000137E5MAI","V110W30SB6G","ALS001","false","0.027","10","1","2024-04-18T12:29:19.000+0000"
"[Materials__c]","a5QQk0000007iQvMAI","JC","0053h000003HAl9AAG","2024-04-18T12:30:36.000+0000","bgonnelli","747","10","a5RQk00000137HJMAY","V15W20SB6G","ALS001","false","6","10","1","2024-04-18T12:30:36.000+0000"
"[Materials__c]","a5QQk0000007iSXMAY","JC","0053h000003HAl9AAG","2024-04-18T12:30:50.000+0000","bgonnelli","BX6-00003","20","a5RQk00000137HJMAY","V15W20SB6G","ALS001","false","1","10","1","2024-05-08T18:59:09.000+0000"
"[Materials__c]","a5QQk0000007iU9MAI","JC","0053h000003HAl9AAG","2024-04-18T12:31:06.000+0000","bgonnelli","BX6-00001","30","a5RQk00000137HJMAY","V15W20SB6G","ALS001","false","1","10","1","2024-04-18T12:31:06.000+0000"
"[Materials__c]","a5QQk0000007iVlMAI","JC","0053h000003HAl9AAG","2024-04-18T12:31:19.000+0000","bgonnelli","LA6-00001","40","a5RQk00000137HJMAY","V15W20SB6G","ALS001","false","2","10","1","2024-04-18T12:31:19.000+0000"
"[Materials__c]","a5QQk0000007iXNMAY","JC","0053h000003HAl9AAG","2024-04-18T12:31:35.000+0000","bgonnelli","PT1-00002","50","a5RQk00000137HJMAY","V15W20SB6G","ALS001","false","0.027","10","1","2024-04-18T12:31:35.000+0000"
"[Materials__c]","a5QQk0000007iYzMAI","JC","0053h000003HAl9AAG","2024-04-18T12:32:31.000+0000","bgonnelli","748","10","a5RQk00000137KXMAY","V15W30SB6G","ALS001","false","6","10","1","2024-04-18T12:32:31.000+0000"
"[Materials__c]","a5QQk0000007iabMAA","JC","0053h000003HAl9AAG","2024-04-18T12:32:45.000+0000","bgonnelli","BX6-00003","20","a5RQk00000137KXMAY","V15W30SB6G","ALS001","false","1","10","1","2024-05-08T18:59:30.000+0000"
"[Materials__c]","a5QQk0000007iacMAA","JC","0053h000003HAl9AAG","2024-04-18T12:33:13.000+0000","bgonnelli","LA6-00001","40","a5RQk00000137KXMAY","V15W30SB6G","ALS001","false","2","10","1","2024-04-18T12:33:13.000+0000"
"[Materials__c]","a5QQk0000007icDMAQ","JC","0053h000003HAl9AAG","2024-04-18T12:32:59.000+0000","bgonnelli","BX6-00001","30","a5RQk00000137KXMAY","V15W30SB6G","ALS001","false","1","10","1","2024-04-18T12:32:59.000+0000"
"[Materials__c]","a5QQk0000007idpMAA","JC","0053h000003HAl9AAG","2024-04-18T12:33:29.000+0000","bgonnelli","PT1-00002","50","a5RQk00000137KXMAY","V15W30SB6G","ALS001","false","0.027","10","1","2024-04-18T12:33:29.000+0000"
"[Materials__c]","a5QQk0000007ifRMAQ","JC","0053h000003HAl9AAG","2024-04-18T12:34:28.000+0000","bgonnelli","745","10","a5RQk00000137NlMAI","V15W30FS6G","ALS001","false","6","10","1","2024-04-18T12:34:28.000+0000"
"[Materials__c]","a5QQk0000007ih3MAA","JC","0053h000003HAl9AAG","2024-04-18T12:34:41.000+0000","bgonnelli","BX6-00003","20","a5RQk00000137NlMAI","V15W30FS6G","ALS001","false","1","10","1","2024-05-08T18:58:20.000+0000"
"[Materials__c]","a5QQk0000007iifMAA","JC","0053h000003HAl9AAG","2024-04-18T12:34:55.000+0000","bgonnelli","BX6-00001","30","a5RQk00000137NlMAI","V15W30FS6G","ALS001","false","1","10","1","2024-04-18T12:34:55.000+0000"
"[Materials__c]","a5QQk0000007ikHMAQ","JC","0053h000003HAl9AAG","2024-04-18T12:35:08.000+0000","bgonnelli","LA6-00001","40","a5RQk00000137NlMAI","V15W30FS6G","ALS001","false","2","10","1","2024-04-18T12:35:08.000+0000"
"[Materials__c]","a5QQk0000007iltMAA","JC","0053h000003HAl9AAG","2024-04-18T12:35:23.000+0000","bgonnelli","PT1-00002","50","a5RQk00000137NlMAI","V15W30FS6G","ALS001","false","0.027","10","1","2024-04-18T12:35:23.000+0000"
"[Materials__c]","a5QQk0000007jDJMAY","JC","0053h000003HAl9AAG","2024-04-18T14:58:51.000+0000","bgonnelli","743","10","a5RQk0000013Cs5MAE","V10W20FS6G","ALS001","false","6","10","1","2024-04-18T14:58:51.000+0000"
"[Materials__c]","a5QQk0000007jEvMAI","JC","0053h000003HAl9AAG","2024-04-18T14:59:38.000+0000","bgonnelli","BX6-00003","20","a5RQk0000013Cs5MAE","V10W20FS6G","ALS001","false","1","10","1","2024-05-08T18:56:40.000+0000"
"[Materials__c]","a5QQk0000007jGXMAY","JC","0053h000003HAl9AAG","2024-04-18T14:59:54.000+0000","bgonnelli","BX6-00001","30","a5RQk0000013Cs5MAE","V10W20FS6G","ALS001","false","1","10","1","2024-04-18T14:59:54.000+0000"
"[Materials__c]","a5QQk0000007jI9MAI","JC","0053h000003HAl9AAG","2024-04-18T15:00:13.000+0000","bgonnelli","LA6-00001","40","a5RQk0000013Cs5MAE","V10W20FS6G","ALS001","false","2","10","1","2024-04-18T15:00:13.000+0000"
"[Materials__c]","a5QQk0000007jLNMAY","JC","0053h000003HAl9AAG","2024-04-18T15:00:31.000+0000","bgonnelli","PT1-00002","50","a5RQk0000013Cs5MAE","V10W20FS6G","ALS001","false","0.027","10","1","2024-04-18T15:00:31.000+0000"
"[Materials__c]","a5QQk0000007qY9MAI","JC","0053h000003HAl9AAG","2024-04-22T16:06:44.000+0000","bgonnelli","634","10","a5RQk0000013zHjMAI","634-000","ALS001","false","1","10","1","2024-04-22T16:06:44.000+0000"
"[Materials__c]","a5QQk0000007v1ZMAQ","JC","0053h000003HAl9AAG","2024-04-23T18:21:12.000+0000","bgonnelli","626A","10","a5RQk0000014UOjMAM","2111369310","ALS001","false","1","10","1","2025-05-22T19:46:59.000+0000"
"[Materials__c]","a5QQk0000007v3BMAQ","JC","0053h000003HAl9AAG","2024-04-23T18:22:12.000+0000","bgonnelli","212","10","a5RQk0000014UWnMAM","2811376210","ALS001","false","1","10","1","2024-04-23T18:22:12.000+0000"
"[Materials__c]","a5QQk0000008GZ3MAM","JC","0053h000003HAl9AAG","2024-04-30T13:46:22.000+0000","bgonnelli","767","10","a5RQk0000016a3TMAQ","TL-18746","ALS001","false","4.23","10","1","2024-04-30T13:46:22.000+0000"
"[Materials__c]","a5QQk0000008GnZMAU","JC","0053h000003HAl9AAG","2024-04-30T14:27:40.000+0000","bgonnelli","BT6-00004","20","a5RQk0000016a3TMAQ","TL-18746","ALS001","false","4","10","1","2024-04-30T14:27:40.000+0000"
"[Materials__c]","a5QQk0000008GpBMAU","JC","0053h000003HAl9AAG","2024-04-30T14:28:24.000+0000","bgonnelli","CB2-00009","30","a5RQk0000016a3TMAQ","TL-18746","ALS001","false","4","10","1","2024-04-30T14:28:24.000+0000"
"[Materials__c]","a5QQk0000008Gu1MAE","JC","0053h000003HAl9AAG","2024-04-30T14:30:21.000+0000","bgonnelli","BX4-00005","50","a5RQk0000016a3TMAQ","TL-18746","ALS001","false","1","10","1","2024-04-30T14:30:21.000+0000"
"[Materials__c]","a5QQk0000008GxFMAU","JC","0053h000003HAl9AAG","2024-04-30T14:40:04.000+0000","bgonnelli","BT9-00002","60","a5RQk0000016a3TMAQ","TL-18746","ALS001","false","4","10","1","2024-04-30T14:40:04.000+0000"
"[Materials__c]","a5QQk0000008GyrMAE","JC","0053h000003HAl9AAG","2024-04-30T14:40:36.000+0000","bgonnelli","PT1-00002","70","a5RQk0000016a3TMAQ","TL-18746","ALS001","false","0.0128","10","1","2024-04-30T14:40:36.000+0000"
"[Materials__c]","a5QQk0000008H0TMAU","JC","0053h000003HAl9AAG","2024-04-30T14:47:50.000+0000","bgonnelli","745","10","a5RQk0000016bvcMAA","TL-18294","ALS001","false","4.23","10","1","2024-04-30T14:47:50.000+0000"
"[Materials__c]","a5QQk0000008H25MAE","JC","0053h000003HAl9AAG","2024-04-30T14:48:10.000+0000","bgonnelli","BT6-00004","20","a5RQk0000016bvcMAA","TL-18294","ALS001","false","4","10","1","2024-04-30T14:48:10.000+0000"
"[Materials__c]","a5QQk0000008H5JMAU","JC","0053h000003HAl9AAG","2024-04-30T14:48:40.000+0000","bgonnelli","CB3-00006","30","a5RQk0000016bvcMAA","TL-18294","ALS001","false","4","10","1","2024-04-30T14:48:40.000+0000"
"[Materials__c]","a5QQk0000008H6vMAE","JC","0053h000003HAl9AAG","2024-04-30T14:49:06.000+0000","bgonnelli","BX4-00005","40","a5RQk0000016bvcMAA","TL-18294","ALS001","false","1","10","1","2024-04-30T14:49:06.000+0000"
